Date,Issuer,Symbol, Managers,OfferPrice,OpeningPrice,DayClose,ChangeDay,ChangeOpening,ChangeClose,StarRatings
2002/11/4,Bristol West Holdings ,BRW,Credit Suisse First Boston/Bear Stearns,$20.00 ,$22.75 ,$22.80 ,14.00%,$2.75 ,$2.80 ,3
2002/11/4,Atheros Communications ,ATHR,Morgan Stanley/Lehman Brothers,$14.00 ,$18.75 ,$17.60 ,25.71%,$4.75 ,$3.60 ,3
2002/11/4,Corgentech ,CGTK,Credit Suisse First Boston/Lehman Brothers,$16.00 ,$18.00 ,$21.40 ,33.75%,$2.00 ,$5.40 ,2
2/13/04,CEA Acquisition,CEACU,EarlyBirdCapital/GunnAllen,$6.00 ,$6.60 ,$6.06 ,1.00%,$0.60 ,$0.06 ,1
2/18/04,Dynavax Technologies ,DVAX,Bear Stearns/Deutsche Bank,$7.50 ,$8.30 ,$9.40 ,25.33%,$0.80 ,$1.90 ,1
2/19/04,Cherokee International,CHRK,Credit Suisse First Boston,$14.50 ,$16.75 ,$16.50 ,13.79%,$2.25 ,$2.00 ,1
2/23/04,Kinetic Concepts ,KCI,Merrill Lynch/JP Morgan,$30.00 ,$33.50 ,$40.40 ,34.67%,$3.50 ,$10.40 ,3
2003/3/4,Linktone,LTON,Credit Suisse First Boston,$14.00 ,$19.01 ,$17.42 ,24.43%,$5.01 ,$3.42 ,3
2003/10/4,TOM Online,TOMO,Citigroup/Morgan Stanley,$15.55 ,$15.75 ,$15.58 ,0.19%,$0.20 ,$0.03 ,4
3/15/04,TNS ,TNS,JP Morgan/Lehman Brothers,$18.00 ,$18.50 ,$18.00 ,0.00%,$0.50 ,$0.00 ,3
3/15/04,Xcyte Therapies ,XCYT,Piper Jaffray/RBC Capital Markets,$8.00 ,$8.50 ,$7.31 ,-8.63%,$0.50 ,($0.69),1
3/16/04,Tercica ,TRCA,Lehman Brothers/SG Cowen,$9.00 ,$9.00 ,$9.00 ,0.00%,$0.00 ,$0.00 ,1
3/17/04,Semiconductor Mfg Int'l,SMI,Credit Suisse First Boston/Deutsche Bank,$17.50 ,$17.00 ,$15.52 ,-11.31%,($0.50),($1.98),2
3/17/04,Chardan China Acquisition,CAQCU.OB,EarlyBirdCapital,$6.00 ,$6.05 ,$6.05 ,0.83%,$0.05 ,$0.05 ,1
3/17/04,Sunset Financial Resources ,SFO,WR Hambrecht/JP Morgan,$13.00 ,$12.75 ,$12.75 ,-1.92%,($0.25),($0.25),1
3/18/04,Capital Lease Funding ,LSE,Friedman Billings Ramsey/Wachovia Securities,$10.50 ,$12.95 ,$13.41 ,27.71%,$2.45 ,$2.91 ,2
3/22/04,Signature Bank ,SBNY,Friedman Billings Ramsey,$15.50 ,$18.50 ,$19.47 ,25.61%,$3.00 ,$3.97 ,3
3/24/04,Ultra Clean Holdings ,UCTT,Credit Suisse First Boston/JP Morgan,$7.00 ,$7.01 ,$7.50 ,7.14%,$0.01 ,$0.50 ,1
3/25/04,Hornbeck Offshore Services ,HOS,Goldman Sachs/Jefferies,$13.00 ,$13.25 ,$13.25 ,1.92%,$0.25 ,$0.25 ,2
3/25/04,Anadys Pharmaceuticals ,ANDS,SG Cowen/Piper Jaffray,$7.00 ,$7.00 ,$7.06 ,0.86%,$0.00 ,$0.06 ,1
3/30/04,Cutera ,CUTR,Piper Jaffray,$14.00 ,$14.00 ,$14.00 ,0.00%,$0.00 ,$0.00 ,1
3/30/04,Marchex ,MCHX,Sanders Morris Harris/National Securities,$6.50 ,$7.52 ,$8.88 ,36.62%,$1.02 ,$2.38 ,2
3/31/04,Santarus ,SNTS,SG Cowen/UBS Investment Bank,$9.00 ,$9.00 ,$10.10 ,12.22%,$0.00 ,$1.10 ,1
2004/5/4,Memory Pharmaceuticals ,MEMY,UBS Investment Bank/SG Cowen,$7.00 ,$7.50 ,$8.40 ,20.00%,$0.50 ,$1.40 ,1
2004/5/4,JED Oil ,JDO,Gilford Securities,$5.50 ,$10.00 ,$11.20 ,103.64%,$4.50 ,$5.70 ,2
2004/6/4,Arbor Realty Trust ,ABR,Wachovia Securities/UBS Investment Bank,$20.00 ,$20.05 ,$20.50 ,2.50%,$0.05 ,$0.50 ,1
4/13/04,Corcept Therapeutics ,CORT,Thomas Weisel Partners/Piper Jaffray,$12.00 ,$12.25 ,$12.23 ,1.92%,$0.25 ,$0.23 ,1
4/16/04,Immunicon,IMMC,UBS Investment Bank,$8.00 ,$8.53 ,$9.50 ,18.75%,$0.53 ,$1.50 ,2
4/20/04,ProCentury ,PROS,Friedman Billings Ramsey,$10.50 ,$10.65 ,$10.50 ,0.00%,$0.15 ,$0.00 ,2
4/20/04,Gander Mountain ,GMTN,Banc of America/William Blair,$16.00 ,$20.00 ,$22.02 ,37.63%,$4.00 ,$6.02 ,2
4/21/04,SiRF Technology Holdings ,SIRF,Morgan Stanley/Credit Suisse First Boston,$12.00 ,$14.45 ,$15.30 ,27.50%,$2.45 ,$3.30 ,3
4/22/04,Assured Guaranty,AGO,Banc of America/Goldman Sachs,$18.00 ,$18.22 ,$18.00 ,0.00%,$0.22 ,$0.00 ,2
4/28/04,Barrier Therapeutics ,BTRX,Morgan Stanley,$15.00 ,$15.00 ,$14.60 ,-2.67%,$0.00 ,($0.40),2
4/29/04,Intersections ,INTX,Deutsche Bank/Lazard,$17.00 ,$21.01 ,$24.70 ,45.29%,$4.01 ,$7.70 ,3
4/29/04,Cytokinetics ,CYTK,Goldman Sachs,$13.00 ,$15.00 ,$16.10 ,23.85%,$2.00 ,$3.10 ,2
2005/5/4,Origen Financial ,ORGN,Lehman Brothers,$8.00 ,$8.00 ,$8.00 ,0.00%,$0.00 ,$0.00 ,1
2005/5/4,Greenhill ,GHL,Goldman Sachs,$17.50 ,$19.06 ,$20.50 ,17.14%,$1.56 ,$3.00 ,4
2005/6/4,InfraSource Services ,IFS,Lehman Brothers,$13.00 ,$13.00 ,$12.65 ,-2.69%,$0.00 ,($0.35),1
2005/10/4,Atlas America,ATLS,Friedman Billings Ramsey/Key Banc Capital Markets,$15.50 ,$15.50 ,$18.14 ,17.03%,$0.00 ,$2.64 ,3
2005/11/4,Shanda Interactive Entertainment,SNDA,Goldman Sachs,$11.00 ,$11.30 ,$11.97 ,8.82%,$0.30 ,$0.97 ,2
2005/12/4,NuVasive ,NUVA,Banc of America/Lehman Brothers,$11.00 ,$11.05 ,$11.40 ,3.64%,$0.05 ,$0.40 ,2
5/19/04,Blue Nile,NILE,Merrill/Lynch/Bear Stearns,$20.50 ,$25.00 ,$28.40 ,38.54%,$4.50 ,$7.90 ,3
5/19/04,Animas,PUMP,Piper Jaffray/JP Morgan,$15.00 ,$17.25 ,$18.00 ,20.00%,$2.25 ,$3.00 ,2
5/24/04,Genworth Financial ,GNW,Morgan Stanley/Goldman Sachs,$19.50 ,$18.75 ,$19.50 ,0.00%,($0.75),$0.00 ,1
5/26/04,ACADIA Pharmaceuticals ,ACAD,Banc of America/Piper Jaffray,$7.00 ,$7.44 ,$6.70 ,-4.29%,$0.44 ,($0.30),1
5/26/04,Angio Dynamics ,ANGO,RBC Capital Markets,$11.00 ,$11.54 ,$12.50 ,13.64%,$0.54 ,$1.50 ,2
5/26/04,Critical Therapeutics ,CRTX,SG Cowen,$7.00 ,$7.26 ,$7.10 ,1.43%,$0.26 ,$0.10 ,1
5/26/04,Republic Airways Holdings ,RJET,Merrill Lynch/Raymond James,$13.00 ,$14.25 ,$13.77 ,5.92%,$1.25 ,$0.77 ,1
5/27/04,Alnylam Pharmaceuticals ,ALNY,Banc of America,$6.00 ,$6.10 ,$6.01 ,0.17%,$0.10 ,$0.01 ,1
5/27/04,Standard Parking,STAN,William Blair,$11.50 ,$12.02 ,$12.58 ,9.39%,$0.52 ,$1.08 ,1
2006/2/4,Global Signal ,GSL,Morgan Stanley/Banc of America/Lehman Brothers,$18.00 ,$20.10 ,$20.15 ,11.94%,$2.10 ,$2.15 ,1
2006/3/4,Inhibitex ,INHX,Thomas Weisel Partners/Lazard,$7.00 ,$7.51 ,$7.22 ,3.14%,$0.51 ,$0.22 ,1
2006/9/4,Digirad ,DRAD,Merrill Lynch/JP Morgan,$12.00 ,$12.00 ,$11.77 ,-1.92%,$0.00 ,($0.23),2
2006/9/4,PowerDsine ,PDSN,Citigroup/Deutsche Bank,$11.50 ,$12.49 ,$12.04 ,4.70%,$0.99 ,$0.54 ,2
2006/9/4,CB Richard Ellis Group ,CBG,Credit Suisse First Boston/Citigroup,$19.00 ,$19.00 ,$18.35 ,-3.42%,$0.00 ,($0.65),1
6/15/04,Leadis Technology ,LDIS,Goldman Sachs/Merrill Lynch,$14.00 ,$14.27 ,$13.10 ,-6.43%,$0.27 ,($0.90),3
6/15/04,Metabasis Therapeutics ,MBRX,SG Cowen/Deutsche Bank,$7.00 ,$7.03 ,$6.66 ,-4.86%,$0.03 ,($0.34),1
6/15/04,ADESA ,KAR,UBS Investment Bank/Merrill Lynch,$24.00 ,$25.50 ,$25.25 ,5.21%,$1.50 ,$1.25 ,3
6/16/04,InfoSonics ,IFO,Gilford Securities,$6.00 ,$6.00 ,$5.85 ,-2.50%,$0.00 ,($0.15),1
6/17/04,Radiation Therapy Services ,RTSX,Wachovia/Banc of America,$13.00 ,$13.04 ,$14.05 ,8.08%,$0.04 ,$1.05 ,2
6/17/04,Blackboard ,BBBB,Credit Suisse First Boston,$14.00 ,$15.80 ,$20.01 ,42.93%,$1.80 ,$6.01 ,3
6/21/04,Color Kinetics ,CLRK,CIBC World Markets/Needham,$10.00 ,$10.01 ,$9.95 ,-0.50%,$0.01 ,($0.05),1
6/21/04,Jackson Hewitt Tax Service ,JTX,Goldman Sachs/JP Morgan,$17.00 ,$17.00 ,$17.25 ,1.47%,$0.00 ,$0.25 ,1
6/21/04,Momenta Pharmaceuticals ,MNTA,SG Cowen/Banc of America,$6.50 ,$6.75 ,$7.81 ,20.15%,$0.25 ,$1.31 ,1
6/21/04,Senomyx ,SNMX,Citigroup/Deutsche Bank,$6.00 ,$6.45 ,$6.75 ,12.50%,$0.45 ,$0.75 ,2
6/22/04,WCA Waste ,WCAA,Friedman Billings Ramsey/Stifel Nicolaus,$9.50 ,$9.65 ,$8.59 ,-9.58%,$0.15 ,($0.91),2
6/22/04,salesforce.com ,CRM,Morgan Stanley,$11.00 ,$15.00 ,$17.20 ,56.36%,$4.00 ,$6.20 ,3
6/23/04,New York Mortgage Trust ,NTR,Friedman Billings Ramsey,$9.00 ,$8.75 ,$8.94 ,-0.67%,($0.25),($0.06),2
6/23/04,Gol Intelligent Airlines ,GOL,Morgan Stanley/Merrill Lynch,$17.00 ,$18.80 ,$18.22 ,7.18%,$1.80 ,$1.22 ,3
6/23/04,Strategic Hotel Capital ,SLH,Goldman Sachs,$14.00 ,$14.00 ,$14.35 ,2.50%,$0.00 ,$0.35 ,1
6/23/04,Xyratex ,XRTX,Credit Suisse First Boston/Citigroup,$14.00 ,$14.00 ,$13.95 ,-0.36%,$0.00 ,($0.05),1
6/24/04,Motive ,MOTV,JP Morgan/Thomas Weisel Partners,$10.00 ,$10.25 ,$10.15 ,1.50%,$0.25 ,$0.15 ,1
6/24/04,Multi-Fineline Electric ,MFLX,Needham,$10.00 ,$10.21 ,$10.04 ,0.40%,$0.21 ,$0.04 ,1
6/24/04,Cabela's ,CAB,Credit Suisse First Boston,$20.00 ,$27.95 ,$26.00 ,30.00%,$7.95 ,$6.00 ,3
6/28/04,Homex Development ,HXM,Citigroup/Merrill Lynch,$15.80 ,$17.00 ,$17.60 ,11.39%,$1.20 ,$1.80 ,2
6/29/04,Life Time Fitness ,LTM,Credit Suisse First Boston/Merrill Lynch,$18.50 ,$20.75 ,$21.00 ,13.51%,$2.25 ,$2.50 ,3
6/29/04,Design Within Reach ,DWRI,CIBC World Markets,$12.00 ,$14.80 ,$16.43 ,36.92%,$2.80 ,$4.43 ,2
6/30/04,WellCare Group,WCG,Morgan Stanley,$17.00 ,$19.30 ,$19.53 ,14.88%,$2.30 ,$2.53 ,2
2007/7/4,Holly Energy Partners,HEP,Goldman Sachs,$22.25 ,$23.50 ,$24.55 ,10.34%,$1.25 ,$2.30 ,3
2007/8/4,KongZhong ,KONG,UBS Investment Bank,$10.00 ,$10.25 ,$10.10 ,1.00%,$0.25 ,$0.10 ,3
2007/8/4,NetLogic Mircosystems ,NETL,Merrill Lynch/Lehman Brothers,$12.00 ,$12.30 ,$11.51 ,-4.08%,$0.30 ,($0.49),2
2007/9/4,Affirmative Insurance Holdings ,AFFM,Piper Jaffray,$14.00 ,$14.00 ,$14.02 ,0.14%,$0.00 ,$0.02 ,1
2007/12/4,Domino's Pizza ,DPZ,JP Morgan/Citigroup,$14.00 ,$14.00 ,$13.50 ,-3.57%,$0.00 ,($0.50),1
7/13/04,HomeBanc,HMB,JP Morgan/Friedman Billings Ramsey,$7.50 ,$7.50 ,$8.15 ,8.67%,$0.00 ,$0.65 ,1
7/14/04,Phase Forward ,PFWD,Thomas Weisel Partners,$7.50 ,$8.75 ,$9.35 ,24.67%,$1.25 ,$1.85 ,2
7/15/04,Collegiate Funding Services ,CFSI,JP Morgan/Merrill Lynch,$16.00 ,$16.00 ,$15.64 ,-2.25%,$0.00 ,($0.36),2
7/15/04,Freescale Semiconductor ,FSL,Goldman Sachs/Citigroup/JP Morgan,$13.00 ,$13.00 ,$14.02 ,7.85%,$0.00 ,$1.02 ,2
7/15/04,LG. Philips LCD  (7/22/04),LPL,LG Investment & Securities/Morgan Stanley/UBS Investment Bank,$15.00 ,$14.40 ,$14.05 ,-6.33%,($0.60),($0.95),1
7/15/04,Xenogen ,XGEN,Thomas Weisel Partners,$7.00 ,$8.00 ,$7.50 ,7.14%,$1.00 ,$0.50 ,2
7/15/04,QC Holdings ,QCCO,Ferris Baker Watts/JMP Securities,$14.00 ,$14.50 ,$15.20 ,8.57%,$0.50 ,$1.20 ,2
7/15/04,Greenfield Online ,SRVY,Lehman Brothers,$13.00 ,$16.00 ,$18.70 ,43.85%,$3.00 ,$5.70 ,2
7/19/04,McCormick & Schmick Holdings ,MSSR,Banc of America,$12.00 ,$12.03 ,$12.34 ,2.83%,$0.03 ,$0.34 ,1
7/21/04,Idenix Pharmaceuticals ,IDIX,Goldman Sachs/Banc of America,$14.00 ,$14.08 ,$13.45 ,-3.93%,$0.08 ,($0.55),2
7/21/04,Blackbaud ,BLKB,JP Morgan/Banc of America,$8.00 ,$8.35 ,$8.55 ,6.88%,$0.35 ,$0.55 ,2
7/21/04,Dex Media ,DEX,Morgan Stanley/Lehman Brothers/Merrill Lynch,$19.00 ,$19.00 ,$19.50 ,2.63%,$0.00 ,$0.50 ,2
7/21/04,Kanbay International ,KBAY,UBS Investment Bank,$13.00 ,$13.00 ,$15.20 ,16.92%,$0.00 ,$2.20 ,2
7/21/04,NEUROMetrix ,NURO,Punk Ziegel/WR Hambrecht,$8.00 ,$8.11 ,$8.05 ,0.63%,$0.11 ,$0.05 ,1
7/22/04,Auxilium Pharmaceuticals ,AUXL,Deutsche Bank,$7.50 ,$7.60 ,$7.20 ,-4.00%,$0.10 ,($0.30),1
7/22/04,Lumera ,LMRA,Paulson Investment,$6.95 ,$7.03 ,$6.01 ,-13.53%,$0.08 ,($0.94),1
7/22/04,Top Tankers ,TOPT,Cantor Fitzgerald,$11.00 ,$11.00 ,$10.60 ,-3.64%,$0.00 ,($0.40),1
7/22/04,Bucyrus International ,BUCY,Goldman Sachs,$18.00 ,$20.15 ,$22.50 ,25.00%,$2.15 ,$4.50 ,2
7/27/04,Gramercy Capital ,GKK,Wachovia/Merrill Lynch,$15.00 ,$15.00 ,$15.00 ,0.00%,$0.00 ,$0.00 ,1
7/27/04,MannKind ,MNKD,UBS Investment Bank,$14.00 ,$15.49 ,$14.08 ,0.57%,$1.49 ,$0.08 ,2
7/28/04,Volterra Semiconductor ,VLTR,Goldman Sachs,$8.00 ,$8.10 ,$8.25 ,3.13%,$0.10 ,$0.25 ,1
7/29/04,MortgageIT Holdings ,MHL,UBS Investment Bank/Merrill Lynch,$12.00 ,$12.00 ,$12.00 ,0.00%,$0.00 ,$0.00 ,1
7/29/04,EnerSys ,ENS,Morgan Stanley/Lehman Brothers,$12.50 ,$12.50 ,$12.50 ,0.00%,$0.00 ,$0.00 ,1
2008/4/4,Rightnow Technologies ,RNOW,Morgan Stanley/Thomas Weisel,$7.00 ,$7.02 ,$7.00 ,0.00%,$0.02 ,$0.00 ,1
2008/4/4,New River Pharmaceuticals ,NRPH,WR Hambrecht,$8.00 ,$8.01 ,$7.50 ,-6.25%,$0.01 ,($0.50),1
2008/4/4,Commercial Vehicle Group ,CVGI,Credit Suisse First Boston,$13.00 ,$13.05 ,$13.10 ,0.77%,$0.05 ,$0.10 ,1
2008/5/4,Syneron Medical Ltd. ,ELOS,Citigroup,$12.00 ,$12.02 ,$10.75 ,-10.42%,$0.02 ,($1.25),1
2008/5/4,NAVTEQ ,NVT,Credit Suisse First Boston/Merrill Lynch,$22.00 ,$25.05 ,$25.30 ,15.00%,$3.05 ,$3.30 ,3
2008/5/4,BioMed Realty Trust,BMR,Raymond James,$15.00 ,$16.00 ,$15.90 ,6.00%,$1.00 ,$0.90 ,1
2008/9/4,WPT Enterprises ,WPTE,Feltl and Company,$8.00 ,$9.15 ,$6.86 ,-14.25%,$1.15 ,($1.14),1
2008/10/4,Placer Sierra Bancshares ,PLSB,Friedman Billings Ramsey,$20.00 ,$20.40 ,$19.50 ,-2.50%,$0.40 ,($0.50),3
2008/10/4,Kite Realty Group Trust ,KRG,Lehman Brothers/Wachovia,$13.00 ,$13.00 ,$13.00 ,0.00%,$0.00 ,$0.00 ,1
2008/10/4,Westlake Chemical ,WLK,Credit Suisse First Boston/JP Morgan/Deutsche Bank,$14.50 ,$14.50 ,$14.65 ,1.03%,$0.00 ,$0.15 ,1
2008/11/4,Extra Space Storage ,EXR,UBS Investment Bank/Merrill Lynch,$12.50 ,$12.76 ,$12.50 ,0.00%,$0.26 ,$0.00 ,1
2008/11/4,American Campus Communities (ACC),ACC,Citigroup/Deutsche Bank,$17.50 ,$17.50 ,$17.50 ,0.00%,$0.00 ,$0.00 ,1
2008/11/4,Archipelago Holdings ,AX,Goldman Sachs/JP Morgan,$11.50 ,$11.50 ,$12.30 ,6.96%,$0.00 ,$0.80 ,1
2008/11/4,Stereotaxis ,STXS,Goldman Sachs/Bear Stearns,$8.00 ,$8.00 ,$7.82 ,-2.25%,$0.00 ,($0.18),1
2008/11/4,EuroBancshares ,EUBK,"Keefe, Bruyette & Woods/UBS Investment Bank",$14.00 ,$14.75 ,$15.90 ,13.57%,$0.75 ,$1.90 ,2
2008/12/4,Cohen & Steers ,CNS,Merrill Lynch,$13.00 ,$13.11 ,$13.00 ,0.00%,$0.11 ,$0.00 ,2
8/26/04,eCOST.com ,ECST,William Blair,$5.80 ,$6.40 ,$6.00 ,3.43%,$0.60 ,$0.20 ,1
9/14/04,StoneMor Partners L.P. ,STON,Lehman Brothers,$20.50 ,$22.40 ,$21.60 ,5.37%,$1.90 ,$1.10 ,2
9/20/04,Nephros ,NEP,The Shemano Group/National Securities,$6.00 ,$6.00 ,$5.85 ,-2.50%,$0.00 ,($0.15),1
9/22/04,Educate ,EEEE,Goldman Sachs/Merrill Lynch,$12.20 ,$12.20 ,$11.99 ,-1.72%,$0.00 ,($0.21),2
9/22/04,Beacon Roofing Supply ,BECN,JP Morgan/William Blair,$13.00 ,$14.51 ,$15.99 ,23.00%,$1.51 ,$2.99 ,1
9/22/04,ValleyBancorp ,VLLY,Sandler O'Niell & Partners,$18.00 ,$23.50 ,$21.03 ,16.83%,$5.50 ,$3.03 ,3
9/23/04,Cogent Systems ,COGT,Morgan Stanley/JP Morgan,$12.00 ,$16.02 ,$17.98 ,49.83%,$4.02 ,$5.98 ,3
9/27/04,WebSideStory ,WSSI,Friedman Billings Ramsey/RBC Capital Markets,$8.50 ,$9.30 ,$9.04 ,6.35%,$0.80 ,$0.54 ,1
9/28/04,CPFL Energia ,CPL,Merrill Lynch/Pactual Capital,$18.00 ,$18.00 ,$18.00 ,0.00%,$0.00 ,$0.00 ,2
9/28/04,JAMDAT Mobile ,JMDT,Lehman Brothers/Merrill Lynch,$16.00 ,$23.00 ,$22.51 ,40.69%,$7.00 ,$6.51 ,3
9/28/04,51job ,JOBS,Morgan Stanley,$14.00 ,$18.98 ,$21.15 ,51.07%,$4.98 ,$7.15 ,2
9/29/04,Primus Guaranty ,PRS,Lehman Brothers/Morgan Stanley,$13.50 ,$13.50 ,$13.50 ,0.00%,$0.00 ,$0.00 ,3
9/29/04,Ness Technologies ,NSTC,Lehman Brothers/Merrill Lynch,$12.00 ,$12.01 ,$12.85 ,7.08%,$0.01 ,$0.85 ,1
9/29/04,CallWave ,CALL,Deutsche Bank,$10.00 ,$11.00 ,$9.55 ,-4.50%,$1.00 ,($0.45),2
9/30/04,PeopleSupport ,PSPT,SG Cowen,$7.00 ,$7.07 ,$6.50 ,-7.14%,$0.07 ,($0.50),1
9/30/04,Eagle Hospitality Properties Trust ,EHP,A.G. Edwards/Wachovia,$9.75 ,$10.00 ,$10.25 ,5.13%,$0.25 ,$0.50 ,1
2010/4/4,Texas Roadhouse ,TXRH,Banc of America/Wachovia Securities,$17.50 ,$21.50 ,$22.46 ,28.34%,$4.00 ,$4.96 ,2
2010/4/4,Theravance ,THRX,Merrill Lynch/Lehman Brothers,$16.00 ,$19.00 ,$18.11 ,13.19%,$3.00 ,$2.11 ,2
2010/6/4,Gold Kist Holdings ,GKIS,Merrill Lynch,$11.00 ,$11.25 ,$11.40 ,3.64%,$0.25 ,$0.40 ,1
2010/6/4,Thomas Properties Group ,TPGI,Freidman Billing Ramsey/UBS Investment Bank,$12.00 ,$12.02 ,$12.06 ,0.50%,$0.02 ,$0.06 ,1
2010/6/4,IntraLase ,ILSE,Banc of America,$13.00 ,$15.75 ,$16.25 ,25.00%,$2.75 ,$3.25 ,2
2010/6/4,New York & Company ,NWY,Bear Stearns/JP Morgan,$17.00 ,$19.00 ,$19.30 ,13.53%,$2.00 ,$2.30 ,2
2010/7/4,Hutchison Telecommunications International,HTX,Goldman Sacha (Asia),$11.67 ,$11.35 ,$11.26 ,-3.51%,($0.32),($0.41),1
2010/7/4,B&G Foods Holdings,BGF,RBC Capital Markets/Credit Suisse First Boston/Merrill Lynch,$15.00 ,$15.05 ,$15.00 ,0.00%,$0.05 ,$0.00 ,1
2010/12/4,Gurunet ,GRU,Maxium CapitalEarlybird Capital,$5.00 ,$5.00 ,$5.09 ,1.80%,$0.00 ,$0.09 ,1
2010/12/4,Huron Consulting Group ,HURN,UBS Investment Bank/Deutsche Bank,$15.50 ,$18.50 ,$18.90 ,21.94%,$3.00 ,$3.40 ,2
10/14/04,CoTherix ,CTRX,CIBC World Markets/Piper Jaffray,$6.00 ,$6.01 ,$6.00 ,0.00%,$0.01 ,$0.00 ,1
10/14/04,China Finance Online ,JRJC,JP Morgan,$13.00 ,$15.50 ,$11.70 ,-10.00%,$2.50 ,($1.30),3
10/18/04,Interchange ,INCX,Roth Capital Partners,$8.00 ,$8.30 ,$7.65 ,-4.38%,$0.30 ,($0.35),1
10/19/04,VNUS Medical Technologies,VNUS,Banc of America/Piper Jaffray,$15.00 ,$15.50 ,$15.04 ,0.27%,$0.50 ,$0.04 ,2
10/19/04,Celebrate Express ,BDAY,SG Cowen,$15.40 ,$16.25 ,$16.70 ,8.44%,$0.85 ,$1.30 ,2
10/20/04,Sunstone Hotel Investors ,SHO,Citigroup/Merrill Lynch/Morgan Stanley,$17.00 ,$17.00 ,$17.00 ,0.00%,$0.00 ,$0.00 ,1
10/20/04,Tower Group ,TWGP,Friedman Billings Ramsey,$8.50 ,$8.74 ,$8.95 ,5.29%,$0.24 ,$0.45 ,1
10/20/04,TelVent GIT ,TLVT,Merrill Lynch/Lehman Brothers,$9.00 ,$9.05 ,$9.02 ,0.22%,$0.05 ,$0.02 ,1
10/21/04,U-Store-It Trust ,YSI,Lehman Brothers,$16.00 ,$17.00 ,$16.50 ,3.13%,$1.00 ,$0.50 ,1
10/25/04,NorthStar Realty Finance ,NRF,Friedman Billings Ramsey,$9.00 ,$8.90 ,$8.75 ,-2.78%,($0.10),($0.25),1
10/25/04,Shopping.com ,SHOP,Goldman Sachs/Credit Suisse First Boston,$18.00 ,$22.95 ,$28.80 ,60.00%,$4.95 ,$10.80 ,3
10/27/04,FoxHollow Technologies ,FOXH,JP Morgan/Piper Jaffray,$14.00 ,$16.25 ,$20.40 ,45.71%,$2.25 ,$6.40 ,1
10/27/04,GMH Communities Trust,GCT,Banc of America/Merrill Lynch,$12.00 ,$12.05 ,$12.00 ,0.00%,$0.05 ,$0.00 ,1
10/27/04,Calamos Asset Management ,CLMS,Citigroup,$18.00 ,$18.00 ,$19.92 ,10.67%,$0.00 ,$1.92 ,3
10/27/04,eLong ,LONG,Deutsche Bank Securities,$13.50 ,$22.00 ,$14.40 ,6.67%,$8.50 ,$0.90 ,3
10/27/04,DreamWorks Animation SKG ,DWA,Goldman Sachs/JP Morgan,$28.00 ,$39.50 ,$38.75 ,38.39%,$11.50 ,$10.75 ,3
10/27/04,Build-A-Bear Workshop ,BBW,Credit Suisse First Boston/Citigroup,$20.00 ,$27.00 ,$25.05 ,25.25%,$7.00 ,$5.05 ,3
10/28/04,Mechel Steel Group OAO ,MTL,UBS Investment Bank,$21.00 ,$21.00 ,$20.50 ,-2.38%,$0.00 ,($0.50),3
10/28/04,Rand Acquisition,RACQU,EarlyBirdCapital,$6.00 ,$6.00 ,$6.02 ,0.33%,$0.00 ,$0.02 ,1
10/28/04,Digital Realty Trust ,DLR,Citigroup/Merrill Lynch,$12.00 ,$12.00 ,$12.00 ,0.00%,$0.00 ,$0.00 ,1
10/28/04,U.S. Shipping Partners L.P. ,USS,Citigroup/Lehman Brothers,$22.25 ,$23.00 ,$23.25 ,4.49%,$0.75 ,$1.00 ,2
2011/1/4,Aames Investment ,AIC,Friedman Billings Ramsey,$8.50 ,$8.99 ,$9.30 ,9.41%,$0.49 ,$0.80 ,1
2011/4/4,Arlington Tankers Ltd. ,ATB,UBS Investment Bank/Jefferies,$20.00 ,$22.30 ,$22.04 ,10.20%,$2.30 ,$2.04 ,3
2011/4/4,MarketAxess Holdings ,MKTX,Credit Suisse First Boston/JP Morgan,$11.00 ,$12.75 ,$17.49 ,59.00%,$1.75 ,$6.49 ,2
2011/8/4,"Copano Energy, LLC ",CPNO,RBC Capital Markets,$20.00 ,$23.00 ,$23.00 ,15.00%,$3.00 ,$3.00 ,1
2011/9/4,China Netcom Group ,CN,China International/Citigroup/Goldman Sachs (Asia),$21.82 ,$23.85 ,$24.90 ,14.12%,$2.03 ,$3.08 ,1
2011/9/4,Zip Realty ,ZIPR,UBS Investment Bank/Deutsche Bank,$13.00 ,$17.00 ,$16.30 ,25.38%,$4.00 ,$3.30 ,2
2011/10/4,Ormat Technologies,ORA,Lehman Brothers/Deutsche Bank,$15.00 ,$15.20 ,$15.67 ,4.47%,$0.20 ,$0.67 ,2
2011/10/4,Nalco Holding,NLC,Goldman Sachs/Citigroup,$15.00 ,$15.15 ,$16.20 ,8.00%,$0.15 ,$1.20 ,1
11/15/04,InPhonic ,INPC,Deutsche Bank/JP Morgan,$19.00 ,$23.01 ,$24.00 ,26.32%,$4.01 ,$5.00 ,2
11/17/04,Specialty Underwriters' Alliance ,SUAI,Friedman Billings Ramsey,$9.50 ,$9.91 ,$9.57 ,0.74%,$0.41 ,$0.07 ,1
11/17/04,PRA International ,PRAI,Credit Suisse First Boston/Bear Stearns,$19.00 ,$21.00 ,$21.00 ,10.53%,$2.00 ,$2.00 ,2
